"siteid","longitude","latitude"
"201730008",-97.297222,37.659722
"201730009",-97.362222,37.651111
"201730010",-97.313889,37.701111
"201770013",-95.71128,39.0242700009231
"201910002",-97.366389,37.476944
"202090021",-94.635556,39.1175
"202090022",-94.694444,39.045833
"210130002",-83.736944,36.608056
"210190017",-82.640556,38.459167
"210290006",-85.713056,37.985556
"210373002",-84.474453,39.0218060009231
"210430500",-82.988333,38.238333
"210470006",-87.323611,36.911667
"210590005",-87.075556,37.780833
"210670012",-84.5,38.065
"210670014",-84.5075,38.038889
"210730006",-84.8385,38.219361
"210930006",-85.851667,37.706389
"211010014",-87.463333,37.871389
"211110043",-85.81566,38.2331900009174
"211110044",-85.77935,38.1911300009171
"211110048",-85.73195,38.2402400009175
"211170007",-84.525,39.0725
"211451004",-88.637778,37.065556
"211510003",-84.285556,37.738056
"211830032",-86.956097,37.319725
"211930003",-83.220278,37.283056
"211950002",-82.535278,37.482778
"212270008",-86.250556,37.036667
"220170008",-93.794999,32.471666
"220190009",-93.578333,30.227778
"220190010",-93.214514,30.177143
"220330009",-91.17922,30.46198
"220331001",-91.206944,30.587222
"220470005",-91.060556,30.217778
"220470009",-91.316111,30.220556
"220511001",-90.275,30.043333
"220512001",-90.083333,29.883056
"220550006",-92.0172,30.274833
"220550007",-92.051389,30.2175
"220730004",-92.046093,32.509713
"220790002",-92.410611,31.177638
"220870007",-89.976263,29.94475
"221050001",-90.376944,30.503056
"221090001",-90.779967,29.678883
"221210001",-91.213556,30.5006430008256
"230010011",-70.214219,44.089406
"230030013",-68.322778,47.355
"230031008",-68.039444,46.698333
"230031011",-68.016111,46.682222
"230050029",-70.2683636867032,43.6602699565523
"230090103",-68.2609,44.37705
"230190002",-68.7691069764869,44.7987960360058
"230210004",-69.592266,45.464926
"240031003",-76.627933,39.169533
"240051007",-76.631111,39.460833
"240053001",-76.474444,39.310833
"240150003",-75.86,39.701111
"240251001",-76.296667,39.41
"240313001",-77.106944,39.114444
"240330025",-76.933698,38.941697
"240330030",-76.878333,39.055277
"240338003",-76.74417,38.81194
"240430009",-77.721944,39.565556
"245100006",-76.582222,39.340556
"245100007",-76.685278,39.344444
"245100008",-76.547616,39.28768
"245100035",-76.579722,39.232778
"245100040",-76.604722,39.298056
"250035001",-73.2580248920247,42.447381418985
"250051004",-71.1691706842265,41.6832787375998
"250092006",-70.9713576033713,42.474671140797
"250095005",-71.1022593236029,42.7707695768784
"250096001",-71.1649510094916,42.6982453901866
"250130008",-72.5551116962843,42.1943804653421
"250130016",-72.5906135168269,42.1085813165092
"250132009",-72.5971697553637,42.1054393702115
"250230004",-71.0148,42.082028
"250250002",-71.0971627875593,42.3488727124916
"250250027",-71.0620314450834,42.3719333659342
"250250042",-71.0825,42.3294
"250250043",-71.0542,42.3631
"250270016",-71.7990674519102,42.2585706469824
"250270023",-71.7941862493375,42.2638765826064
"260050003",-86.1485772164682,42.7677855514527
"260170014",-83.8907206820599,43.5713906134716
"260210014",-86.3096939751232,42.1977895429013
"260330901",-84.364167,46.493611
"260330902",-84.331667,46.481667
"260330903",-84.6067,46.454
"260490021",-83.6701590874905,43.0472241917062
"260650012",-84.5346331541108,42.7386178741674
"260770008",-85.5418899211592,42.2780666736986
"260810007",-85.6791170315965,42.9561172140344
"260810020",-85.671338742329,42.9841730428365
"260910007",-83.9465593762963,41.9955676998722
"260990009",-82.79346283166,42.7313941191528
"261010922",-86.2426486419024,44.3070000829522
"261130001",-84.8918653238824,44.3105554203758
"261150005",-83.471944,41.763889
"261210040",-86.2385800579932,43.2330608233581
"261250001",-83.1831986800023,42.4630634106704
"261390005",-85.8527340226485,42.8944506594294
"261470005",-82.4562287816265,42.9533362711269
"261610008",-83.5996022282151,42.2405654781129
"261630001",-83.2082000228824,42.2286201358284
"261630015",-83.1065304278455,42.3027864681917
"261630016",-83.0960329533968,42.3578080558468
"261630019",-83.0001375444892,42.4308404181017
"261630025",-83.4262630044731,42.4230629683736
"261630033",-83.1487538477324,42.3066744897716
"261630036",-83.1539052762478,42.1872893825721
"261630038",-83.1095634607954,42.3350082369507
"261630039",-83.0684730957608,42.3233412725865
"270210001",-94.150987,47.159942
"270530961",-93.25892,44.8755100009432
"270530963",-93.25821,44.9536600009432
"270531007",-93.29874,45.0397200009432
"270532006",-93.34315,44.9480500009432
"270953051",-93.75945,46.2053000009423
"271095008",-92.450366,43.996908
"271230866",-93.01708,44.8992600009432
"271230868",-93.09827,44.9507200009432
"271230871",-93.03587,44.9593900009432
"271377001",-92.536305,47.523355
"271377550",-92.08936,46.8182600009412
"271377551",-92.13354,46.7664300009414
"271390505",-93.512534,44.791437
"271453052",-94.13345,45.549839
"271630445",-92.78027,45.0187600009432
"271630446",-92.77415,45.0279800009432
"280010004",-91.3903751266268,31.5605847019933
"280110001",-90.723028,33.746056
"280330002",-89.98783,34.82166
"280350004",-89.287167,31.323639
"280430001",-89.797222,33.836111
"280450003",-89.395916,30.3008330008224
"280470008",-89.0497776193734,30.390369181243
"280490010",-90.1410062024884,32.3857579716315
"280590006",-88.5339846151597,30.378424717804
"280670002",-89.1351148943446,31.688637872105
"280750003",-88.731491343876,32.3645652793284
"280810005",-88.766222,34.264917
"280870001",-88.4185665360419,33.4911205337374
"290210005",-94.858584090462,39.7416944853212
"290370003",-94.58,38.770278
"290390001",-94.034811,37.700861
"290470005",-94.376623026462,39.3030901054594
"290770032",-93.2848742279675,37.1995410208818
"290950034",-94.5707955942568,39.104758368956
"290990012",-90.3614921876566,38.4378299785231
"290990019",-90.398540387747,38.44863278671
"291831002",-90.2264884702189,38.8725458723206
"291860006",-90.0512036668746,37.9672813749928
"291890015",-90.3274771267402,38.4567617298431
"291892003",-90.3506591435481,38.6497709090911
"295100007",-90.2637112060473,38.542550531558
"295100085",-90.1987592812932,38.6564849437283
"295100087",-90.1850588233121,38.6428571504182
"295100093",-90.1869138976449,38.6537649925939
"300131026",-111.278889,47.502222
"300290007",-114.174722,48.381111
"300290009",-114.333611,48.399722
"300290047",-114.305556,48.2025
"300310006",-111.068134739532,45.7262226915862
"300310008",-111.1775,45.772778
"300310013",-111.090833,44.657778
"300310016",-111.105890533125,44.6613927595439
"300310018",-111.16489,45.7936700009428
"300490018",-112.035278,46.603889
"300490026",-112.012321,46.658805
"300530018",-115.548056,48.384167
"300630021",-113.4827,47.1771
"300630024",-114.019722,46.842222
"300630031",-113.995253,46.874912
"300810007",-114.159807756885,46.2455167212424
"300830001",-104.48562,47.8034200009386
"300890007",-115.323611,47.596389
"300930005",-112.500885885897,46.0023973816193
"301111065",-108.426111,45.801944
"310550019",-95.973128,41.245947
"310550052",-96.099722,41.333056
"310790004",-98.364967,40.942099
"311090022",-96.68302,40.81259
"311530007",-95.955835,41.133613
"311570003",-103.664444,41.865
"311770002",-96.146753,41.551136
"320030561",-115.11393,36.163994
"320031019",-115.35706,35.785634
"320032002",-115.122222,36.191111
"320310016",-119.807717,39.525083
"330012004",-71.495833,43.565278
"330050007",-72.277778,42.930556
"330090010",-72.226083,43.62957
"330111015",-71.44455,42.76186
"330131006",-71.45827,43.132444
"330190003",-72.338333,43.364444
"340010006",-74.448736,39.464872
"340011006",-74.431219,39.363528
"340030003",-73.973314,40.852256
"340070003",-75.097617,39.923042
"340071007",-75.050008,39.989036
"340130015",-74.212738,40.730286
"340150004",-75.284723,39.830806
"340171003",-74.05229,40.725454
"340172002",-74.031718,40.772793
"340210008",-74.763167,40.222411
"340218001",-74.853617,40.31535
"340230006",-74.422515,40.472786
"340270004",-74.483817,40.801584
"340273001",-74.676301,40.787628
