"siteid","longitude","latitude"
"060610006",-121.265278,38.745833
"060650008",-115.8206,33.7411
"060650012",-116.85841,33.92086
"060651004",-115.4108,33.9397000008744
"060651016",-116.83,33.945
"060651999",-116.153383,33.56125
"060652002",-116.21537,33.70853
"060655001",-116.54101,33.85275
"060656001",-117.22764,33.78942
"060658001",-117.41601,33.99958
"060659001",-117.33098,33.67649
"060659003",-114.600583,33.612127
"060670002",-121.38,38.712778
"060670006",-121.366944,38.614167
"060670010",-121.491944,38.558333
"060670011",-121.422222,38.301944
"060670012",-121.162778,38.683889
"060670013",-121.513333,38.636944
"060670014",-121.506767,38.6507830009205
"060675003",-121.21,38.494444
"060690002",-121.361111,36.844167
"060690003",-121.155556,36.485278
"060710001",-117.023611,34.895
"060710005",-117.27235,34.2431
"060710012",-117.563056,34.426111
"060710306",-117.330556,34.51
"060711001",-115.7767,35.101900000888
"060711004",-117.62914,34.10374
"060711234",-117.396111,35.763889
"060712002",-117.49201,34.10002
"060714001",-117.284722,34.418056
"060714003",-117.14731,34.05977
"060719002",-116.390556,34.071389
"060719004",-117.27411,34.10688
"060730001",-117.059075,32.631231
"060730003",-116.942092,32.791194
"060730006",-117.128722,32.836461
"060731001",-117.264064,32.952089
"060731002",-117.075325,33.127711
"060731006",-116.768325,32.842297
"060731008",-117.396158,33.217025
"060731010",-117.149653,32.701492
"060731201",-117.090229999878,33.3625928342781
"060732007",-116.937772,32.552164
"060750005",-122.3991,37.766
"060771002",-121.2675,37.950833
"060773005",-121.44056,37.6825
"060790005",-120.69,35.631667
"060792006",-120.668889,35.256606
"060793001",-120.842856,35.3656840008909
"060794002",-120.500928,35.0315310008872
"060798001",-120.668056,35.491389
"060798005",-120.23,35.644167
"060798006",-120.254228,35.600625
"060811001",-122.2034,37.4829
"060830008",-120.02551,34.4624500008807
"060830011",-119.69028,34.427776
"060831008",-120.436667,34.949167
"060831013",-120.427778,34.725556
"060831014",-119.79146,34.5416600008816
"060831018",-120.1965,34.5274400008814
"060831021",-119.4575,34.402778
"060831025",-120.04692,34.489740000881
"060832004",-120.4575,34.6378200008827
"060832011",-119.8284,34.4455100008805
"060833001",-120.0747,34.6083900008824
"060834003",-120.630278,34.596111
"060850002",-121.574444,37
"060850005",-121.895,37.3485
"060851001",-121.978611,37.226944
"060852006",-121.599167,37.079444
"060852007",-122.051389,37.35527
"060870003",-122.193333,37.011944
"060870004",-121.795833,36.933333
"060870006",-122.0125,37.052222
"060870007",-121.9883,36.984
"060890004",-122.379167,40.549722
"060890007",-122.297778,40.453056
"060893003",-121.5725,40.536944
"060932001",-122.634444,41.728333
"060950004",-122.2382,38.1027
"060950005",-122.07583,38.22694
"060950006",-122.150733,38.065567
"060953003",-121.950003,38.358365
"060970003",-122.71,38.4435
"060971003",-122.898333,38.656667
"060990005",-120.993611,37.641667
"060990006",-120.835833,37.488333
"061010003",-121.6175,39.138889
"061010004",-121.820362,39.2055720009243
"061030004",-122.092778,40.262222
"061030005",-122.256944,40.170833
"061070006",-118.778056,36.567222
"061070009",-118.826944,36.489167
"061072002",-119.290278,36.332222
"061090005",-120.378611,37.981667
"061110007",-118.869444,34.21
"061110009",-118.81,34.404611
"061111004",-119.230278,34.448333
"061112002",-118.684722,34.2775
"061112003",-119.313611,34.2804
"061113001",-119.1425,34.255
"061130004",-121.775,38.533333
"061131003",-121.727778,38.661944
"080013001",-104.94984,39.8381190009282
"080050002",-104.957193,39.5678870009266
"080130011",-105.238513,39.9571590009289
"080137001",-105.25405,40.0137830009293
"080137002",-105.059233,40.14890000093
"080310002",-104.987625,39.7511840009277
"080310014",-105.030681,39.7517610009277
"080310025",-104.998113,39.7040050009274
"080350004",-105.070358,39.5344880009264
"080410013",-104.817215,38.9583410009227
"080410016",-104.901289,38.8530970009219
"080590002",-105.099973,39.800333000928
"080590005",-105.13948,39.6387810009271
"080590006",-105.188587,39.9128990009287
"080590011",-105.177989,39.7437240009277
"080677001",-107.627778,37.136667
"080677003",-107.869444,37.102222
"080690007",-105.545,40.277222
"080690011",-105.141122,40.5925430009323
"080691004",-105.07892,40.5774700009323
"080771001",-108.7411,39.1067000009237
"080830101",-108.490278,37.198333
"081230009",-104.73744,40.3863680009313
"090010017",-73.585,41.0036110009343
"090011123",-73.443056,41.399167000936
"090013007",-73.103056,41.1525
"090019003",-73.336667,41.1183330009348
"090031003",-72.631667,41.7847220009375
"090050005",-73.297222,41.821389
"090070007",-72.63,41.5522220009366
"090090027",-72.902778,41.301111
"090093002",-72.55,41.2608330009354
"090110124",-72.07882,41.3536200009358
"090131001",-72.388056,41.9763890009381
"100010002",-75.555556,38.984722
"100031007",-75.730833,39.551111
"100031010",-75.563889,39.817222
"100031013",-75.496389,39.773889
"100051002",-75.613056,38.644444
"100051003",-75.163056,38.779167
"110010025",-77.022778,38.9752780009228
"110010041",-76.952778,38.8972220009222
"110010043",-77.0125,38.9188890009224
"120013011",-82.296944,29.546667
"120030002",-82.445,30.1975
"120050006",-85.732,30.131
"120090007",-80.628611,28.053889
"120094001",-80.615556,28.310556
"120110031",-80.295,26.272
"120112003",-80.097,26.29
"120118002",-80.111,26.087
"120210004",-81.711,26.27
"120230002",-82.619444,30.178056
"120310077",-81.5875,30.4775
"120310100",-81.454,30.261
"120330004",-87.204167,30.525
"120330018",-87.271,30.368
"120330024",-87.276,30.399
"120550003",-81.340556,27.188889
"120570081",-82.465278,27.739722
"120571035",-82.454722,27.928056
"120571065",-82.538611,27.892222
"120573002",-82.2304,27.96565
"120590004",-85.604444,30.8475
"120690002",-81.723333,28.525
"120712002",-81.98,26.547861
"120713002",-81.939444,26.448889
"120730012",-84.348333,30.439722
"120730013",-84.199167,30.484444
"120813002",-82.546111,27.632778
"120814012",-82.618889,27.480556
"120814013",-82.522222,27.449444
"120830003",-82.100833,29.170278
"120830004",-82.173333,29.1925
"120860027",-80.162,25.733
"120860029",-80.327,25.586
"120950008",-81.381389,28.454167
"120952002",-81.363056,28.599444
"120972002",-81.636667,28.347222
"120990009",-80.234,26.731
"120990020",-80.060867,26.59123
"121010005",-82.305833,28.331944
"121012001",-82.758056,28.195
"121030004",-82.731944,27.946389
"121030018",-82.74,27.785556
